event_key,name,event_start,event_end,event_type,description,speakers,artists,venue,venue_id,address,media_url,rsvp_url,Cost,Learn more
924,Meditation: Open Public Sitting,4/26/15 10:00,4/26/15 12:00,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
925,Meditation: Open Public Sitting,5/3/15 10:00,5/3/15 12:00,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
926,Meditation: Open Public Sitting,5/10/15 10:00,5/10/15 12:00,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
927,Meditation: Open Public Sitting,5/17/15 10:00,5/17/15 12:00,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
928,Meditation: Open Public Sitting,5/24/15 10:00,5/24/15 12:00,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
929,Meditation: Open Public Sitting,5/31/15 10:00,5/31/15 12:00,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
930,Meditation: Open Public Sitting,4/21/15 17:30,4/21/15 18:30,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
931,Meditation: Open Public Sitting,4/28/15 17:30,4/28/15 18:30,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
932,Meditation: Open Public Sitting,5/5/15 17:30,5/5/15 18:30,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
933,Meditation: Open Public Sitting,5/12/15 17:30,5/12/15 18:30,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
934,Meditation: Open Public Sitting,5/19/15 17:30,5/19/15 18:30,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
935,Meditation: Open Public Sitting,5/26/15 17:30,5/26/15 18:30,Mind and body,"Meditation is a natural state of the human mind&mdash;at rest, open, alert. The practice of meditation has been taught for over 2,500 years as a vehicle for realizing the beauty and magic of the ordinary world without aggression or manipulation.&nbsp;Meditation instruction is available to anyone, free of charge.&nbsp;<br />
<p>Sundays &mdash; 10:00 am-12:00 noon. sitting and walking meditation<br />Tuesdays &mdash; 5:30 pm-6:30 pm. sitting and walking meditation*<br />Thursdays &mdash; 12:00 noon-1:00 pm. sitting and walking meditation*</p>
<p><em>*Free meditation instruction is available at these times</em>&nbsp;<em>and at other times by chance or appointment.</em></p>",,,Shambhala Meditation Center of White River,796,"158 South Main Street White River Junction, VT 05001",http://schd.ws/hosted_files/uvwellness2015/50/Screen Shot 2015-04-13 at 12.58.05 PM.png,http://whiteriver.shambhala.org/ongoing-offerings/,,
